customer_id,usage_month,model_version,monthly_api_volume,uptime,explainability_queries,explanations_actioned,rules_configured,retention_risk
CUST-065,2025-12-01,v3.2,1645748,0.99978,474,8,20,low
CUST-066,2025-01-01,v3.0,1226361,0.99889,362,2,19,low
CUST-066,2025-02-01,v3.0,1160368,0.99973,305,6,11,low
CUST-066,2025-03-01,v3.0,1569314,0.99854,414,5,18,low
CUST-066,2025-04-01,v3.0,1453131,0.99885,474,3,10,low
CUST-066,2025-05-01,v3.1,1415024,0.99935,488,3,20,low
CUST-066,2025-06-01,v3.1,1584185,0.99854,567,6,20,low
CUST-066,2025-07-01,v3.1,1564228,0.99852,412,5,2,low
CUST-066,2025-08-01,v3.1,1588247,0.99859,456,8,8,low
CUST-066,2025-09-01,v3.2,1461473,0.9994,396,5,3,low
CUST-066,2025-10-01,v3.2,1249994,0.99884,359,7,18,low
CUST-066,2025-11-01,v3.2,1356584,0.99959,374,6,23,low
CUST-066,2025-12-01,v3.2,1623428,0.99904,593,4,20,low
CUST-067,2025-01-01,v3.0,1368883,0.99904,422,5,5,low
CUST-067,2025-02-01,v3.0,1144015,0.99851,307,6,12,low
CUST-067,2025-03-01,v3.0,1437173,0.99959,405,8,15,low
CUST-067,2025-04-01,v3.0,1416266,0.99991,472,9,16,low
CUST-067,2025-05-01,v3.1,1259562,0.999,342,7,15,low
CUST-067,2025-06-01,v3.1,1579015,0.99975,534,9,24,low
CUST-067,2025-07-01,v3.1,1632764,0.99858,612,9,16,low
CUST-067,2025-08-01,v3.1,1266372,0.99978,412,8,4,low
CUST-067,2025-09-01,v3.2,1653135,0.99877,450,7,6,low
CUST-067,2025-10-01,v3.2,1452373,0.99903,542,12,16,low
CUST-067,2025-11-01,v3.2,1535068,0.9999,468,8,23,low
CUST-067,2025-12-01,v3.2,1708154,0.99872,532,4,15,low
CUST-068,2025-01-01,v3.0,1435634,0.99887,420,8,22,low
CUST-068,2025-02-01,v3.0,1478669,0.99941,504,6,8,low
CUST-068,2025-03-01,v3.0,1297465,0.99869,444,7,21,low
CUST-068,2025-04-01,v3.0,1330442,0.9986,343,4,20,low
CUST-068,2025-05-01,v3.1,1327113,0.99884,342,3,12,low
CUST-068,2025-06-01,v3.1,1663430,0.99919,588,9,11,low
CUST-068,2025-07-01,v3.1,1391662,0.99916,371,3,4,low
CUST-068,2025-08-01,v3.1,1348087,0.99897,496,11,24,low
CUST-068,2025-09-01,v3.2,1273620,0.99995,390,4,7,low
CUST-068,2025-10-01,v3.2,1610034,0.99932,522,10,5,low
CUST-068,2025-11-01,v3.2,1517639,0.99925,434,4,3,low
CUST-068,2025-12-01,v3.2,1661165,0.99941,458,6,13,low
CUST-069,2025-01-01,v3.0,1154649,0.9995,402,5,5,low
CUST-069,2025-02-01,v3.0,1153942,0.99875,299,3,15,low
CUST-069,2025-03-01,v3.0,1135289,0.99933,372,2,9,low
CUST-069,2025-04-01,v3.0,1331939,0.99983,352,2,11,low
CUST-069,2025-05-01,v3.1,1456226,0.9989,481,10,22,low
CUST-069,2025-06-01,v3.1,1555682,0.99906,574,11,21,low
CUST-069,2025-07-01,v3.1,1509130,0.99876,571,6,13,low
CUST-069,2025-08-01,v3.1,1459298,0.99863,444,4,10,low
CUST-069,2025-09-01,v3.2,1618192,0.99929,417,6,19,low
CUST-069,2025-10-01,v3.2,1597085,0.99935,468,6,2,low
CUST-069,2025-11-01,v3.2,1666248,0.99869,553,11,12,low
CUST-069,2025-12-01,v3.2,1315318,0.99871,416,6,19,low
CUST-070,2025-01-01,v3.0,1420666,0.99979,454,8,14,low
CUST-070,2025-02-01,v3.0,1441253,0.9994,464,8,4,low
CUST-070,2025-03-01,v3.0,1284924,0.999,332,5,18,low
CUST-070,2025-04-01,v3.0,1156257,0.99918,408,9,10,low
CUST-070,2025-05-01,v3.1,1218743,0.99877,395,3,14,low
CUST-070,2025-06-01,v3.1,1459197,0.99989,542,6,11,low
CUST-070,2025-07-01,v3.1,1381124,0.99962,368,8,2,low
CUST-070,2025-08-01,v3.1,1268866,0.99876,373,3,12,low
CUST-070,2025-09-01,v3.2,1297955,0.99907,352,7,24,low
CUST-070,2025-10-01,v3.2,1550761,0.99968,402,8,9,low
CUST-070,2025-11-01,v3.2,1809752,0.99893,580,8,21,low
CUST-070,2025-12-01,v3.2,1604502,0.99851,597,6,13,low
CUST-071,2025-01-01,v3.0,1472076,0.99888,396,6,5,low
CUST-071,2025-02-01,v3.0,1438466,0.99902,532,8,5,low
CUST-071,2025-03-01,v3.0,1553590,0.99943,523,6,14,low
CUST-071,2025-04-01,v3.0,1462971,0.99859,379,6,11,low
CUST-071,2025-05-01,v3.1,1481915,0.99867,481,3,7,low
CUST-071,2025-06-01,v3.1,1530362,0.99895,395,3,14,low
CUST-071,2025-07-01,v3.1,1272817,0.99966,421,9,8,low
CUST-071,2025-08-01,v3.1,1613225,0.99893,457,8,15,low
CUST-071,2025-09-01,v3.2,1694084,0.99911,449,5,16,low
CUST-071,2025-10-01,v3.2,1766169,0.99943,602,6,21,low
CUST-071,2025-11-01,v3.2,1318826,0.99917,387,5,2,low
CUST-071,2025-12-01,v3.2,1622292,0.99972,593,6,2,low
CUST-072,2025-01-01,v3.0,1427368,0.99913,386,8,5,low
CUST-072,2025-02-01,v3.0,1269696,0.99965,365,7,22,low
CUST-072,2025-03-01,v3.0,1255092,0.99933,391,7,6,low
CUST-072,2025-04-01,v3.0,1226809,0.9992,326,4,3,low
CUST-072,2025-05-01,v3.1,1562646,0.99907,522,7,19,low
CUST-072,2025-06-01,v3.1,1534771,0.99898,561,9,1,low
CUST-072,2025-07-01,v3.1,1191040,0.99972,362,2,22,low
CUST-072,2025-08-01,v3.1,1703619,0.99929,544,6,7,low
CUST-072,2025-09-01,v3.2,1571433,0.99971,449,7,6,low
CUST-072,2025-10-01,v3.2,1306261,0.99861,470,4,12,low
CUST-072,2025-11-01,v3.2,1460795,0.99991,446,7,14,low
CUST-072,2025-12-01,v3.2,1650528,0.99979,496,3,13,low
CUST-073,2025-01-01,v3.0,1292927,0.99953,395,4,8,low
CUST-073,2025-02-01,v3.0,1364596,0.99912,372,3,16,low
CUST-073,2025-03-01,v3.0,1550551,0.99958,444,7,13,low
CUST-073,2025-04-01,v3.0,1558906,0.99928,426,4,16,low
CUST-073,2025-05-01,v3.1,1264205,0.99899,453,8,24,low
CUST-073,2025-06-01,v3.1,1503338,0.99857,443,5,9,low
CUST-073,2025-07-01,v3.1,1652106,0.99981,505,7,20,low
CUST-073,2025-08-01,v3.1,1616374,0.99976,560,10,5,low
CUST-073,2025-09-01,v3.2,1645044,0.99931,533,10,9,low
CUST-073,2025-10-01,v3.2,1437516,0.99898,430,8,14,low
CUST-073,2025-11-01,v3.2,1706201,0.99962,510,9,23,low
CUST-073,2025-12-01,v3.2,1836978,0.99927,584,8,24,low
CUST-074,2025-01-01,v3.0,1199764,0.99993,459,7,9,low
CUST-074,2025-02-01,v3.0,1394786,0.99989,477,9,13,low
CUST-074,2025-03-01,v3.0,1311888,0.99926,364,8,4,low
CUST-074,2025-04-01,v3.0,1488520,0.99904,473,4,15,low
CUST-074,2025-05-01,v3.1,1401370,0.99952,504,9,17,low
CUST-074,2025-06-01,v3.1,1175715,0.99904,342,3,12,low
CUST-074,2025-07-01,v3.1,1435044,0.99869,406,3,18,low
CUST-074,2025-08-01,v3.1,1720509,0.99858,466,4,7,low
CUST-074,2025-09-01,v3.2,1272207,0.99977,353,6,15,low
CUST-074,2025-10-01,v3.2,1655238,0.99955,547,7,20,low
CUST-074,2025-11-01,v3.2,1574776,0.99879,509,7,6,low
CUST-074,2025-12-01,v3.2,1465276,0.99875,531,8,24,low
CUST-075,2025-01-01,v3.0,1489390,0.9992,384,7,1,low
CUST-075,2025-02-01,v3.0,1323133,0.99887,380,7,21,low
CUST-075,2025-03-01,v3.0,1489763,0.99966,469,3,14,low
CUST-075,2025-04-01,v3.0,1273564,0.99859,433,3,20,low
CUST-075,2025-05-01,v3.1,1296731,0.99858,352,5,5,low
CUST-075,2025-06-01,v3.1,1364017,0.99931,399,4,10,low
CUST-075,2025-07-01,v3.1,1303998,0.99978,416,3,8,low
CUST-075,2025-08-01,v3.1,1477041,0.99923,492,5,12,low
CUST-075,2025-09-01,v3.2,1627243,0.99864,447,6,6,low
CUST-075,2025-10-01,v3.2,1385312,0.99883,371,5,8,low
CUST-075,2025-11-01,v3.2,1385945,0.99924,409,4,12,low
CUST-075,2025-12-01,v3.2,1679260,0.99989,568,11,13,low
CUST-076,2025-01-01,v3.0,8692367,0.99963,2598,29,21,low
CUST-076,2025-02-01,v3.0,8294308,0.99945,2476,51,17,low
CUST-076,2025-03-01,v3.0,8692311,0.99933,2478,28,20,low
CUST-076,2025-04-01,v3.0,10240122,0.99887,3386,33,18,low
CUST-076,2025-05-01,v3.1,8402513,0.9987,2335,35,3,low
CUST-076,2025-06-01,v3.1,8167288,0.99986,2971,23,9,low
CUST-076,2025-07-01,v3.1,9338821,0.99958,3004,51,11,low
CUST-076,2025-08-01,v3.1,8653518,0.99861,2417,25,9,low
CUST-076,2025-09-01,v3.2,9344449,0.99887,2587,23,16,low
CUST-076,2025-10-01,v3.2,8427148,0.99958,2229,49,15,low
CUST-076,2025-11-01,v3.2,8650843,0.99954,2674,59,3,low
CUST-076,2025-12-01,v3.2,10384906,0.99948,2845,44,24,low
CUST-077,2025-01-01,v3.0,9627568,0.99873,2868,54,9,low
CUST-077,2025-02-01,v3.0,7714466,0.99982,2636,34,17,low
CUST-077,2025-03-01,v3.0,8470175,0.99931,2259,33,22,low
CUST-077,2025-04-01,v3.0,8385235,0.99994,3036,48,20,low
CUST-077,2025-05-01,v3.1,7849051,0.99964,2310,14,20,low
CUST-077,2025-06-01,v3.1,8690100,0.99928,2786,39,14,low
CUST-077,2025-07-01,v3.1,11031551,0.999,3488,26,8,low
CUST-077,2025-08-01,v3.1,9379061,0.99967,2686,49,14,low
CUST-077,2025-09-01,v3.2,9977463,0.99891,3787,23,17,low
CUST-077,2025-10-01,v3.2,8852213,0.99916,3025,60,16,low
CUST-077,2025-11-01,v3.2,9340871,0.99967,3415,63,21,low
CUST-077,2025-12-01,v3.2,9414812,0.99906,2699,42,13,low
CUST-078,2025-01-01,v3.0,8349010,0.99945,2697,39,10,low
CUST-078,2025-02-01,v3.0,8991112,0.99962,2477,39,16,low
CUST-078,2025-03-01,v3.0,7780833,0.9997,2845,35,22,low
CUST-078,2025-04-01,v3.0,9392749,0.99874,2965,57,23,low
CUST-078,2025-05-01,v3.1,10634795,0.99961,3150,37,22,low
CUST-078,2025-06-01,v3.1,9921036,0.99879,2565,17,13,low
CUST-078,2025-07-01,v3.1,7922537,0.99934,3042,43,14,low
CUST-078,2025-08-01,v3.1,9154968,0.99906,3170,31,16,low
CUST-078,2025-09-01,v3.2,11279680,0.99949,3994,72,1,low
CUST-078,2025-10-01,v3.2,11162821,0.99874,3637,43,4,low
CUST-078,2025-11-01,v3.2,11818005,0.99911,3672,53,22,low
CUST-078,2025-12-01,v3.2,11305041,0.99912,3521,71,11,low
CUST-079,2025-01-01,v3.0,9587618,0.99905,2652,25,13,low
CUST-079,2025-02-01,v3.0,8977666,0.99861,3039,47,18,low
CUST-079,2025-03-01,v3.0,8336758,0.99916,2280,28,9,low
CUST-079,2025-04-01,v3.0,8982465,0.99926,3379,29,23,low
CUST-079,2025-05-01,v3.1,8777780,0.99955,2713,28,13,low
CUST-079,2025-06-01,v3.1,10698231,0.99967,3618,38,13,low
CUST-079,2025-07-01,v3.1,10131181,0.99951,2665,56,6,low
CUST-079,2025-08-01,v3.1,7970632,0.99986,2351,35,13,low
CUST-079,2025-09-01,v3.2,9208007,0.9998,2383,17,5,low
CUST-079,2025-10-01,v3.2,9933945,0.99984,3088,35,16,low
CUST-079,2025-11-01,v3.2,11120090,0.99958,3401,72,13,low
CUST-079,2025-12-01,v3.2,9839802,0.99904,3180,43,9,low
CUST-080,2025-01-01,v3.0,8322317,0.99975,2713,18,9,low
CUST-080,2025-02-01,v3.0,9992745,0.99916,2649,45,13,low
CUST-080,2025-03-01,v3.0,7493324,0.99854,2191,16,13,low
CUST-080,2025-04-01,v3.0,10110486,0.99896,3692,73,12,low
CUST-080,2025-05-01,v3.1,9361767,0.99885,2549,22,3,low
CUST-080,2025-06-01,v3.1,10251101,0.99897,3471,44,12,low
CUST-080,2025-07-01,v3.1,7896360,0.99881,2143,43,2,low
CUST-080,2025-08-01,v3.1,8064634,0.99949,2857,29,13,low
CUST-080,2025-09-01,v3.2,9544035,0.99931,3547,43,1,low
CUST-080,2025-10-01,v3.2,10531890,0.99907,3818,29,13,low
CUST-080,2025-11-01,v3.2,10222251,0.99915,3346,67,2,low
CUST-080,2025-12-01,v3.2,11443461,0.99902,3026,38,19,low
CUST-081,2025-01-01,v3.0,9672587,0.9987,3241,33,6,low
CUST-081,2025-02-01,v3.0,9904446,0.99957,2762,33,5,low
CUST-081,2025-03-01,v3.0,9950849,0.9998,2964,33,3,low
CUST-081,2025-04-01,v3.0,8629154,0.9986,2664,57,19,low
CUST-081,2025-05-01,v3.1,10335938,0.99889,2792,26,14,low
CUST-081,2025-06-01,v3.1,10860898,0.99915,3915,30,15,low
CUST-081,2025-07-01,v3.1,9040484,0.99907,2349,35,24,low
CUST-081,2025-08-01,v3.1,11065451,0.99994,3456,42,14,low
CUST-081,2025-09-01,v3.2,10093649,0.9994,3062,25,22,low
CUST-081,2025-10-01,v3.2,11644921,0.99973,4337,88,3,low
CUST-081,2025-11-01,v3.2,8320570,0.99981,2281,46,4,low
CUST-081,2025-12-01,v3.2,9420974,0.99871,2853,47,11,low
CUST-082,2025-01-01,v3.0,9573171,0.99948,2937,53,9,low
CUST-082,2025-02-01,v3.0,7966829,0.99957,2396,38,9,low
CUST-082,2025-03-01,v3.0,9708999,0.99861,2508,21,4,low
CUST-082,2025-04-01,v3.0,7558978,0.99991,2339,24,1,low
CUST-082,2025-05-01,v3.1,10041937,0.99869,2576,44,24,low
CUST-082,2025-06-01,v3.1,10819036,0.99984,4103,35,19,low
CUST-082,2025-07-01,v3.1,8280026,0.99949,2605,19,21,low
CUST-082,2025-08-01,v3.1,8117892,0.99965,2515,25,23,low
CUST-082,2025-09-01,v3.2,9010658,0.99948,2376,19,3,low
CUST-082,2025-10-01,v3.2,10751217,0.99866,2809,33,2,low
CUST-082,2025-11-01,v3.2,11772655,0.99911,4117,38,7,low
CUST-082,2025-12-01,v3.2,10283036,0.99925,3263,38,9,low
CUST-083,2025-01-01,v3.0,9691525,0.99943,2854,23,5,low
CUST-083,2025-02-01,v3.0,7460405,0.99971,2749,31,9,low
CUST-083,2025-03-01,v3.0,8315302,0.99912,2966,50,24,low
CUST-083,2025-04-01,v3.0,8569754,0.99945,3249,54,15,low
CUST-083,2025-05-01,v3.1,10340120,0.99971,3438,46,20,low
CUST-083,2025-06-01,v3.1,8739439,0.9987,2893,25,18,low
CUST-083,2025-07-01,v3.1,9124362,0.99962,2783,35,22,low
CUST-083,2025-08-01,v3.1,10704251,0.99889,3840,78,17,low
CUST-083,2025-09-01,v3.2,11109326,0.99878,3737,62,20,low
CUST-083,2025-10-01,v3.2,8236424,0.99889,2376,15,17,low
CUST-083,2025-11-01,v3.2,9264437,0.99863,2393,17,16,low
CUST-083,2025-12-01,v3.2,11376072,0.99927,4296,40,19,low
CUST-084,2025-01-01,v3.0,9146409,0.99924,3028,53,4,low
CUST-084,2025-02-01,v3.0,8165760,0.99859,2268,28,24,low
CUST-084,2025-03-01,v3.0,9651728,0.99865,2806,46,23,low
CUST-084,2025-04-01,v3.0,8426996,0.99898,3231,32,8,low
CUST-084,2025-05-01,v3.1,8769577,0.9996,3169,35,24,low
CUST-084,2025-06-01,v3.1,10173938,0.99984,3169,51,17,low
CUST-084,2025-07-01,v3.1,10963343,0.99866,3745,56,10,low
CUST-084,2025-08-01,v3.1,11081683,0.99927,2998,62,2,low
CUST-084,2025-09-01,v3.2,11071335,0.99899,3036,55,24,low
CUST-084,2025-10-01,v3.2,11180589,0.99974,3498,41,13,low
CUST-084,2025-11-01,v3.2,9909978,0.99957,3582,45,21,low
CUST-084,2025-12-01,v3.2,11751275,0.99922,4189,80,12,low
CUST-085,2025-01-01,v3.0,7855161,0.99866,2383,18,4,low
CUST-085,2025-02-01,v3.0,9563096,0.99938,2532,47,13,low
CUST-085,2025-03-01,v3.0,7424035,0.99991,2376,28,14,low
CUST-085,2025-04-01,v3.0,7884219,0.99876,2050,44,18,low
CUST-085,2025-05-01,v3.1,8579043,0.9995,2586,45,14,low
CUST-085,2025-06-01,v3.1,10360955,0.99855,3904,32,12,low
CUST-085,2025-07-01,v3.1,9396260,0.99975,3251,27,5,low
CUST-085,2025-08-01,v3.1,8049568,0.99971,2254,46,5,low
CUST-085,2025-09-01,v3.2,8638880,0.99933,2986,52,1,low
CUST-085,2025-10-01,v3.2,11320958,0.99967,3533,36,15,low
CUST-085,2025-11-01,v3.2,11184353,0.99856,3134,37,18,low
CUST-085,2025-12-01,v3.2,11464228,0.99954,3978,76,23,low
CUST-086,2025-01-01,v3.0,9163583,0.99921,2631,50,11,low
CUST-086,2025-02-01,v3.0,7100610,0.99856,2363,35,12,low
CUST-086,2025-03-01,v3.0,7438400,0.99854,2635,49,2,low
CUST-086,2025-04-01,v3.0,8969883,0.9997,2563,42,8,low
CUST-086,2025-05-01,v3.1,7891903,0.99912,2707,41,1,low
CUST-086,2025-06-01,v3.1,9952682,0.99986,2741,24,20,low
CUST-086,2025-07-01,v3.1,10410805,0.99926,3078,63,18,low
CUST-086,2025-08-01,v3.1,9803131,0.99954,2992,42,2,low
CUST-086,2025-09-01,v3.2,9714185,0.99989,3120,48,10,low
CUST-086,2025-10-01,v3.2,11198646,0.99911,3746,23,2,low
CUST-086,2025-11-01,v3.2,10481049,0.99885,2899,26,13,low
CUST-086,2025-12-01,v3.2,11145183,0.99901,3105,49,9,low
CUST-087,2025-01-01,v3.0,9305193,0.99859,2627,22,10,low
CUST-087,2025-02-01,v3.0,8767228,0.99851,2620,18,22,low
CUST-087,2025-03-01,v3.0,7842814,0.99926,2393,33,21,low
CUST-087,2025-04-01,v3.0,9844571,0.99891,3747,34,23,low
CUST-087,2025-05-01,v3.1,10325731,0.99878,3775,66,2,low
CUST-087,2025-06-01,v3.1,9992042,0.99942,2988,66,11,low
CUST-087,2025-07-01,v3.1,8436125,0.99874,3220,38,10,low
CUST-087,2025-08-01,v3.1,8914268,0.99853,2460,45,8,low
CUST-087,2025-09-01,v3.2,9587022,0.99852,2717,48,13,low
CUST-087,2025-10-01,v3.2,9969295,0.99868,3195,62,5,low
CUST-087,2025-11-01,v3.2,9445697,0.99985,3014,52,1,low
CUST-087,2025-12-01,v3.2,9153594,0.99903,3123,31,3,low
CUST-088,2025-01-01,v3.0,9299847,0.9997,3472,37,10,low
CUST-088,2025-02-01,v3.0,7851362,0.99912,2135,28,4,low
CUST-088,2025-03-01,v3.0,8536431,0.99903,2480,32,15,low
CUST-088,2025-04-01,v3.0,7920278,0.99867,2273,40,7,low
CUST-088,2025-05-01,v3.1,7969955,0.99932,2094,33,18,low
CUST-088,2025-06-01,v3.1,10761061,0.99898,3185,61,23,low
CUST-088,2025-07-01,v3.1,10557944,0.99924,2860,48,14,low
CUST-088,2025-08-01,v3.1,10897254,0.99945,2938,23,4,low
CUST-088,2025-09-01,v3.2,9740222,0.99919,3722,26,9,low
CUST-088,2025-10-01,v3.2,10800656,0.99917,3554,71,19,low
CUST-088,2025-11-01,v3.2,10054422,0.99942,3521,24,4,low
CUST-088,2025-12-01,v3.2,9126859,0.9993,3377,56,2,low
CUST-089,2025-01-01,v3.0,2830593,0.99876,893,8,21,low
CUST-089,2025-02-01,v3.0,3044052,0.99966,896,6,2,low
CUST-089,2025-03-01,v3.0,3142005,0.99865,1207,22,6,low
CUST-089,2025-04-01,v3.0,3142098,0.99948,889,18,12,low
CUST-089,2025-05-01,v3.1,2826501,0.99887,769,16,23,low
CUST-089,2025-06-01,v3.1,3137135,0.99959,1153,17,5,low
CUST-089,2025-07-01,v3.1,2990786,0.99901,920,13,18,low
CUST-089,2025-08-01,v3.1,2940605,0.99995,1020,7,11,low
CUST-089,2025-09-01,v3.2,3422559,0.99965,1309,13,13,low
CUST-089,2025-10-01,v3.2,3457867,0.99901,1054,22,8,low
CUST-089,2025-11-01,v3.2,2836639,0.99926,884,16,22,low
CUST-089,2025-12-01,v3.2,3565337,0.99879,993,14,20,low
CUST-090,2025-01-01,v3.0,2656439,0.99948,686,7,24,low
CUST-090,2025-02-01,v3.0,2832464,0.99963,938,10,11,low
CUST-090,2025-03-01,v3.0,2626275,0.99921,947,8,3,low
CUST-090,2025-04-01,v3.0,2613442,0.99854,724,6,10,low
CUST-090,2025-05-01,v3.1,2390314,0.99988,902,7,7,low
CUST-090,2025-06-01,v3.1,2670811,0.99937,721,10,12,low
CUST-090,2025-07-01,v3.1,3018538,0.99894,1014,17,14,low
CUST-090,2025-08-01,v3.1,2445462,0.99959,766,17,8,low
CUST-090,2025-09-01,v3.2,3046381,0.99976,1153,19,10,low
CUST-090,2025-10-01,v3.2,3422007,0.99989,1289,9,2,low
CUST-090,2025-11-01,v3.2,3084070,0.99985,837,6,10,low
CUST-090,2025-12-01,v3.2,2905576,0.9992,972,11,4,low
CUST-091,2025-01-01,v3.0,2618705,0.99938,717,12,17,low
CUST-091,2025-02-01,v3.0,2604291,0.99864,872,12,4,low
CUST-091,2025-03-01,v3.0,3172591,0.99984,1050,11,4,low
CUST-091,2025-04-01,v3.0,3183107,0.99863,1080,12,19,low
CUST-091,2025-05-01,v3.1,2953833,0.99866,898,12,13,low
CUST-091,2025-06-01,v3.1,3267408,0.99981,990,18,18,low
CUST-091,2025-07-01,v3.1,2868079,0.99861,737,10,18,low
CUST-091,2025-08-01,v3.1,2432611,0.99879,692,13,16,low
CUST-091,2025-09-01,v3.2,2671412,0.99876,744,8,14,low
CUST-091,2025-10-01,v3.2,2990296,0.99943,1131,20,2,low
CUST-091,2025-11-01,v3.2,2606274,0.99867,781,9,14,low
CUST-091,2025-12-01,v3.2,3310154,0.99867,946,7,2,low
CUST-092,2025-01-01,v3.0,2568501,0.99875,731,7,23,low
CUST-092,2025-02-01,v3.0,2223977,0.99889,821,8,18,low
CUST-092,2025-03-01,v3.0,3012359,0.99959,923,6,10,low
CUST-092,2025-04-01,v3.0,2575234,0.99943,886,18,9,low
CUST-092,2025-05-01,v3.1,2397446,0.99982,684,13,23,low
CUST-092,2025-06-01,v3.1,2985428,0.99856,838,14,11,low
CUST-092,2025-07-01,v3.1,3254861,0.99966,1238,9,23,low
CUST-092,2025-08-01,v3.1,3033244,0.99957,1016,12,4,low
CUST-092,2025-09-01,v3.2,2906712,0.99912,972,10,14,low
CUST-092,2025-10-01,v3.2,2492425,0.99943,661,14,5,low
CUST-092,2025-11-01,v3.2,2527594,0.99874,854,8,22,low
CUST-092,2025-12-01,v3.2,2611927,0.99932,844,15,24,low
CUST-093,2025-01-01,v3.0,2163707,0.99931,651,11,16,low
CUST-093,2025-02-01,v3.0,3046220,0.99909,792,17,20,low
CUST-093,2025-03-01,v3.0,2756083,0.99922,1019,13,24,low
CUST-093,2025-04-01,v3.0,2507430,0.99993,670,13,23,low
CUST-093,2025-05-01,v3.1,2302718,0.99974,668,4,12,low
CUST-093,2025-06-01,v3.1,3124097,0.99916,1189,25,14,low
CUST-093,2025-07-01,v3.1,2672451,0.99981,988,18,12,low
CUST-093,2025-08-01,v3.1,2410827,0.99986,634,6,24,low
CUST-093,2025-09-01,v3.2,3010394,0.99875,884,12,1,low
CUST-093,2025-10-01,v3.2,2676102,0.99983,749,12,17,low
CUST-093,2025-11-01,v3.2,3239870,0.99859,1021,16,3,low
CUST-093,2025-12-01,v3.2,3126962,0.99893,1142,12,8,low
CUST-094,2025-01-01,v3.0,2255616,0.9986,842,13,10,low
CUST-094,2025-02-01,v3.0,2183575,0.99886,708,9,12,low
CUST-094,2025-03-01,v3.0,3165711,0.99878,912,9,14,low
CUST-094,2025-04-01,v3.0,2691083,0.99921,816,12,21,low
CUST-094,2025-05-01,v3.1,2325334,0.99938,608,10,23,low
CUST-094,2025-06-01,v3.1,3229015,0.9993,1191,12,22,low
CUST-094,2025-07-01,v3.1,3145110,0.99866,1059,17,9,low
CUST-094,2025-08-01,v3.1,3346536,0.99887,993,15,19,low
CUST-094,2025-09-01,v3.2,2937660,0.99946,903,7,11,low
CUST-094,2025-10-01,v3.2,3487790,0.99871,1163,8,11,low
CUST-094,2025-11-01,v3.2,3187579,0.99976,1097,18,2,low
CUST-094,2025-12-01,v3.2,2563183,0.99924,951,16,13,low
CUST-095,2025-01-01,v3.0,2637497,0.99966,710,15,6,low
CUST-095,2025-02-01,v3.0,2731128,0.99923,838,14,23,low
CUST-095,2025-03-01,v3.0,2995486,0.99917,852,10,11,low
CUST-095,2025-04-01,v3.0,2976214,0.99921,1074,17,8,low
CUST-095,2025-05-01,v3.1,3034667,0.99927,809,7,23,low
CUST-095,2025-06-01,v3.1,3242120,0.99911,934,13,10,low
CUST-095,2025-07-01,v3.1,2859226,0.99897,737,8,18,low
CUST-095,2025-08-01,v3.1,3152911,0.99929,958,14,8,low
CUST-095,2025-09-01,v3.2,3375996,0.9995,1029,14,24,low
CUST-095,2025-10-01,v3.2,2484463,0.99904,716,9,17,low
CUST-095,2025-11-01,v3.2,3102396,0.99927,937,18,3,low
CUST-095,2025-12-01,v3.2,3046462,0.99852,1109,7,14,low
CUST-096,2025-01-01,v3.0,2139561,0.99904,746,12,10,low
CUST-096,2025-02-01,v3.0,3067192,0.99949,859,18,15,low
CUST-096,2025-03-01,v3.0,2643382,0.99926,770,6,24,low
CUST-096,2025-04-01,v3.0,2717874,0.99875,794,12,5,low
CUST-096,2025-05-01,v3.1,3048882,0.99928,1115,20,19,low
CUST-096,2025-06-01,v3.1,3274935,0.99941,1146,10,23,low
CUST-096,2025-07-01,v3.1,3240204,0.99895,874,19,16,low
CUST-096,2025-08-01,v3.1,3114365,0.99898,985,11,16,low
CUST-096,2025-09-01,v3.2,2659465,0.99922,814,12,12,low
CUST-096,2025-10-01,v3.2,2705275,0.99854,731,12,19,low
CUST-096,2025-11-01,v3.2,2578191,0.99879,862,11,22,low
CUST-096,2025-12-01,v3.2,2742125,0.99941,985,10,2,low
CUST-097,2025-01-01,v3.0,2661030,0.99867,961,18,21,low
CUST-097,2025-02-01,v3.0,2961703,0.99861,1028,21,10,low
CUST-097,2025-03-01,v3.0,2767566,0.99905,761,15,1,low
CUST-097,2025-04-01,v3.0,2802937,0.99957,915,7,15,low
CUST-097,2025-05-01,v3.1,3109853,0.99868,847,13,6,low
CUST-097,2025-06-01,v3.1,3271502,0.99968,1045,19,7,low
CUST-097,2025-07-01,v3.1,3113172,0.99854,874,15,17,low
CUST-097,2025-08-01,v3.1,2953783,0.99968,1076,9,24,low
CUST-097,2025-09-01,v3.2,2507493,0.99949,956,6,10,low
CUST-097,2025-10-01,v3.2,2624847,0.99904,883,8,24,low
CUST-097,2025-11-01,v3.2,2889705,0.99882,1020,10,12,low
CUST-097,2025-12-01,v3.2,2695133,0.99878,772,12,20,low
CUST-098,2025-01-01,v3.0,2317131,0.99977,632,5,9,low
CUST-098,2025-02-01,v3.0,2916812,0.99938,779,9,9,low
CUST-098,2025-03-01,v3.0,2364891,0.99963,763,16,17,low
CUST-098,2025-04-01,v3.0,2706661,0.99991,805,9,8,low
CUST-098,2025-05-01,v3.1,2677554,0.9985,734,7,12,low
CUST-098,2025-06-01,v3.1,3116589,0.99964,976,12,1,low
CUST-098,2025-07-01,v3.1,2888235,0.99926,1027,21,12,low
CUST-098,2025-08-01,v3.1,3359645,0.99902,1235,21,16,low
